longitude,latitude,Ve_est_myr,Vn_est_myr,epsilon_xx,epsilon_yy,epsilon_xy,dilatation,max_shear,second_inv,lambda1,lambda2,principal_az,strain_class
122.83183443,9.93876986,-0.01914772,0.01571507,-70.43052041,46.48991503,-31.24134772,-23.94060538,66.28437873,95.25656943,54.31407603,-78.25468142,165.93989739,High
122.88382035,9.93876986,-0.01955632,0.01589246,-72.33521048,46.94255309,-31.19840054,-25.39265739,67.3062881,96.86416447,54.6099594,-80.00261679,166.19247616,High
122.93580628,9.93876986,-0.01997601,0.01607496,-74.30684969,47.39150675,-31.12934265,-26.91534293,68.34953155,98.51667255,54.89186009,-81.80720302,166.45326669,High
122.98779221,9.93876986,-0.02040718,0.01626272,-76.34350411,47.83583224,-31.03180863,-28.50767187,69.41253518,100.21249303,55.15869925,-83.66637112,166.72228272,High
123.03977814,9.93876986,-0.02085019,0.01645586,-78.44255794,48.27454834,-30.90355069,-30.1680096,70.49351531,101.94962386,55.40951052,-85.57752011,166.99944497,High
123.09176406,9.93876986,-0.0213054,0.01665453,-80.60073763,48.70664629,-30.74249701,-31.89409134,71.59050919,103.72568893,55.64346352,-87.53755486,167.28457669,High
123.14374999,9.93876986,-0.02177313,0.01685886,-82.81416551,49.13109954,-30.54680851,-33.68306597,72.70141507,105.53798355,55.85988208,-89.54294805,167.57740261,High
123.19573592,9.93876986,-0.02225368,0.017069,-85.07844396,49.54687282,-30.31493014,-35.53157114,73.82404059,107.3835379,56.05825502,-91.58982616,167.87755154,High
123.24772185,9.93876986,-0.02274733,0.01728507,-87.38876877,49.9529294,-30.045633,-37.43583937,74.95615769,109.25919727,56.23823801,-93.67407738,168.18456303,High
123.29970777,9.93876986,-0.02325434,0.01750723,-89.74006825,50.34823576,-29.73804375,-39.39183249,76.09556147,111.16171636,56.39964523,-95.79147772,168.49789814,High
123.3516937,9.93876986,-0.02377492,0.0177356,-92.12716216,50.73176277,-29.39165801,-41.39539939,77.24012991,113.08786355,56.54243022,-97.93782961,168.81695404,High
123.40367963,9.93876986,-0.02430926,0.01797032,-94.5449326,51.10248279,-29.00633575,-43.44244981,78.38788118,115.03452984,56.66665627,-100.10910609,169.14108213,High
123.45566555,9.93876986,-0.02485752,0.01821153,-96.98849737,51.4593622,-28.58227735,-45.52913517,79.53702491,116.99883648,56.77245732,-102.30159249,169.46960877,High
123.50765148,9.93876986,-0.02541984,0.01845935,-99.45337566,51.80134927,-28.11998084,-47.6520264,80.68600421,118.97823482,56.85999101,-104.51201741,169.80185799,High
123.55963741,9.93876986,-0.02599633,0.01871391,-101.93563606,52.1273574,-27.62018157,-49.80827866,81.83352564,120.97059208,56.92938631,-106.73766497,170.13717496,High
123.61162334,9.93876986,-0.02658708,0.01897535,-104.43201747,52.4362443,-27.08377724,-51.99577318,82.97857481,122.97425734,56.98068822,-108.9764614,170.47494933,High
123.66360926,9.93876986,-0.02719215,0.01924379,-106.94001555,52.72678743,-26.51174177,-54.21322812,84.12041634,124.98810321,57.01380228,-111.2270304,170.81463736,High
123.71559519,9.93876986,-0.02781161,0.01951936,-109.45792903,52.99765683,-25.90503253,-56.46027219,85.2585776,127.01153994,57.02844151,-113.4887137,171.15578204,High
123.76758112,9.93876986,-0.02844552,0.01980219,-111.98486288,53.24738573,-25.2644951,-58.73747715,86.3928163,129.04450018,57.02407773,-115.76155488,171.49803039,High
123.81956705,9.93876986,-0.02909392,0.0200924,-114.52068773,53.47434003,-24.59077014,-61.04634771,87.52307304,131.08739418,56.99989919,-118.04624689,171.8411475,High
123.87155297,9.93876986,-0.02975686,0.02039011,-117.06595683,53.67668705,-23.88420633,-63.38926978,88.64941016,133.14103652,56.95477527,-120.34404505,172.18502709,High
123.9235389,9.93876986,-0.0304344,0.02069544,-119.62178416,53.85236416,-23.14478252,-65.76941999,89.77193878,135.20654676,56.88722878,-122.65664877,172.5296983,High
123.97552483,9.93876986,-0.03112661,0.02100852,-122.18968847,53.9990473,-22.37204176,-68.19064118,90.89073608,137.28522711,56.79541549,-124.98605667,172.87532917,High
124.02751075,9.93876986,-0.03183356,0.02132947,-124.77140906,54.11411926,-21.56503878,-70.65728979,92.00575503,139.37842092,56.67711013,-127.33439992,173.22222685,High
124.07949668,9.93876986,-0.03255533,0.02165839,-127.36869968,54.19463729,-20.72230159,-73.17406239,93.11672844,141.4873561,56.52969725,-129.70375964,173.57083524,High
124.13148261,9.93876986,-0.03329202,0.02199541,-129.98310736,54.23729875,-19.84180705,-75.74580861,94.22306943,143.61297778,56.35016513,-132.09597374,173.92173068,High
124.18346854,9.93876986,-0.03404372,0.02234062,-132.61574239,54.23840334,-18.92096922,-78.37733905,95.32376944,145.75577409,56.13509992,-134.51243897,174.2756166,High
124.23545446,9.93876986,-0.03481056,0.02269413,-135.26704556,54.19380955,-17.95663818,-81.07323601,96.41729492,147.91559863,55.88067691,-136.95391292,174.63331809,High
124.28744039,9.93876986,-0.03559262,0.02305604,-137.93655741,54.09888172,-16.94510605,-83.83767569,97.5014825,150.09149247,55.58264466,-139.42032034,174.99577787,High
124.33942632,9.93876986,-0.03639002,0.02342641,-140.6226929,53.94842347,-15.88211554,-86.67426943,98.57343164,152.2815069,55.23629693,-141.91056636,175.36405503,High
124.39141225,9.93876986,-0.03720285,0.02380532,-143.32252222,53.73659084,-14.76286491,-89.58593138,99.6293917,154.4825263,54.83642601,-144.42235739,175.73932869,High
124.44339817,9.93876986,-0.03803117,0.02419281,-146.03155476,53.45677676,-13.58200138,-92.57477799,100.6646381,156.6900874,54.37724911,-146.9520271,176.12290873,High
124.4953841,9.93876986,-0.03887501,0.02458894,-148.74351764,53.10145508,-12.33359321,-95.64206256,101.67332873,158.89818632,53.85229745,-149.49436001,176.51625685,High
124.54737003,9.93876986,-0.03973438,0.02499369,-151.45011199,52.66196803,-11.0110681,-98.78814396,102.64832645,161.09905816,53.25425448,-152.04239843,176.92102162,High
124.59935595,9.93876986,-0.04060922,0.02540705,-154.14071738,52.12823509,-9.60710274,-102.01248229,103.58096645,163.28290325,52.5747253,-154.5872076,177.33909263,High
124.65134188,9.93876986,-0.0414994,0.02582898,-156.80199619,51.48835199,-8.11344506,-105.3136442,104.46073558,165.43751806,51.80391348,-157.11755768,177.7726807,High
124.70332781,9.93876986,-0.04240471,0.02625936,-159.41732005,50.72803622,-6.52064671,-108.68928383,105.27481429,167.5477641,50.93017237,-159.6194562,178.22443364,High
124.75531374,9.93876986,-0.04332483,0.02669807,-161.96589263,49.82985541,-4.81767882,-112.13603721,106.00740423,169.59476679,49.93938562,-162.07542283,178.69760149,High
124.80729966,9.93876986,-0.04425933,0.02714487,-164.42136396,48.77214694,-2.99140007,-115.64921702,106.63872067,171.55466823,48.81411216,-164.46332918,179.19627184,High
124.85928559,9.93876986,-0.04520757,0.02759948,-166.74959308,47.52749253,-1.02584492,-119.22210054,107.1434539,173.39663796,47.53240362,-166.75450417,179.72570661,High
124.91127152,9.93876986,-0.04616873,0.02806149,-168.90496816,46.06054721,1.09869019,-122.84442095,107.48837295,175.07962908,46.06616248,-168.91058343,0.29282891,High
124.96325745,9.93876986,-0.04714165,0.02853031,-170.82423161,44.32492647,3.40674241,-126.49930514,107.628509,176.54695976,44.37885643,-170.87816157,0.90693708,High
125.01524337,9.93876986,-0.04812478,0.02900515,-172.41587061,42.25873099,5.92880766,-130.15713962,107.50091582,177.71700623,42.42234602,-172.57948563,1.58076839,High
125.0672293,9.93876986,-0.04911593,0.02948487,-173.54138224,39.77816608,8.70196928,-133.76321616,107.01416585,178.46669825,40.13255777,-173.89577393,2.33210817,High
125.11921523,9.93876986,-0.05011195,0.0299678,-173.98121462,36.76877021,11.76848471,-137.21244441,106.03011958,178.6012317,37.42389737,-174.63634178,3.18624878,High
125.17120115,9.93876986,-0.05110813,0.03045144,-173.37129548,33.07468587,15.1680505,-140.29660961,104.33146965,177.79673916,34.18316485,-174.47977446,4.17973714,High
125.22318708,9.93876986,-0.05209717,0.03093181,-171.0841388,28.49065146,18.9123295,-142.59348734,101.5637752,175.49031934,30.26703154,-172.86051887,5.36588298,High
125.27517301,9.93876986,-0.05306716,0.03140244,-166.01863929,22.77732456,22.91315389,-143.24131473,97.13903238,170.67811912,25.51837502,-168.75968975,6.82175039,High
125.32715894,9.93876986,-0.05399819,0.0318524,-156.31594573,15.77115876,26.80461793,-140.54478697,90.12203075,161.61800464,19.84963726,-160.39442423,8.65152834,High
125.37914486,9.93876986,-0.05485709,0.03226348,-139.34888714,7.76378682,29.59623151,-131.58510032,79.2872728,145.70608282,13.49472264,-145.07982296,10.95897569,High
125.43113079,9.93876986,-0.05559383,0.03260815,-113.0026101,0.23969979,29.35721537,-112.76291031,63.77931704,120.38828654,7.39786188,-120.16077219,13.70302929,High
125.48311672,9.93876986,-0.05615105,0.03285482,-78.6539282,-3.97380034,23.90206284,-82.62772854,44.33496343,85.70209289,3.02109916,-85.6488277,16.31202817,High
125.53510265,9.93876986,-0.05649448,0.03298464,-42.61913006,-2.79511153,13.08346052,-45.41424159,23.82572249,46.54628636,1.11860169,-46.53284329,16.65373365,Moderate
125.58708857,9.93876986,-0.05663906,0.03300588,-12.38700673,2.77474129,-0.12738187,-9.61226544,7.58194413,12.69525806,2.77581142,-12.38807685,179.51867314,Low
125.6390745,9.93876986,-0.05663632,0.03294698,8.58322904,9.87291161,-12.1819406,18.45614065,12.19899573,21.63204932,21.42706606,-2.97092541,136.51503912,Moderate
125.69106043,9.93876986,-0.05654078,0.03283802,21.36275314,16.40883735,-21.48081272,37.77159048,21.62315045,40.6013275,40.50894569,-2.73735521,131.7111301,Moderate
125.74304635,9.93876986,-0.0563917,0.03270064,28.62790354,21.69785784,-28.14165959,50.32576138,28.35417761,53.61212461,53.5170583,-3.19129692,131.49031114,Moderate
125.79503228,9.93876986,-0.05621297,0.03254802,32.59027983,25.78645668,-32.8166716,58.37673651,32.99252851,62.29715529,62.18089676,-3.80416026,132.0408114,Moderate
125.84701821,9.93876986,-0.05601852,0.03238781,34.62211714,28.90910286,-36.09678661,63.53122,36.20963459,68.12035842,67.97524459,-4.44402459,132.73767341,Moderate
125.89900414,9.93876986,-0.05581652,0.03222451,35.50618682,31.29262265,-38.40322248,66.79880947,38.46096759,72.03841009,71.86037232,-5.06156285,133.4299645,Moderate
125.95099006,9.93876986,-0.05561195,0.03206081,35.6881287,33.11538875,-40.02006238,68.80351746,40.04073102,74.65575858,74.44248975,-5.6389723,134.07948415,Moderate
126.00297599,9.93876986,-0.05540787,0.03189839,35.4286399,34.50996306,-41.13863519,69.93860295,41.1411995,76.3603345,76.11050098,-6.17189803,134.6801418,Moderate
126.05496192,9.93876986,-0.05520626,0.03173827,34.88568227,35.57373403,-41.88985502,70.45941629,41.89126767,77.40814742,77.12097582,-6.66155953,135.23526923,Moderate
126.10694785,9.93876986,-0.05500841,0.03158112,34.15841342,36.37862827,-42.3651725,70.53704169,42.37971425,77.97318439,77.64823509,-7.1111934,135.75049758,Moderate
126.15893377,9.93876986,-0.05481513,0.03142736,33.31117365,36.97840254,-42.62983655,70.2895762,42.66925247,78.17699453,77.81404057,-7.52446437,136.23145736,Moderate
126.2109197,9.93876986,-0.05462697,0.03127723,32.38700103,37.41380825,-42.73134199,69.80080928,42.80519578,78.10663263,77.70560042,-7.90479114,136.68309354,Moderate
126.26290563,9.93876986,-0.05444427,0.03113087,31.41550109,37.71619076,-42.7049022,69.13169185,42.82094516,77.82584467,77.38679109,-8.25509924,137.10953646,Moderate
126.31489155,9.93876986,-0.05426724,0.03098836,30.4175743,37.90999986,-42.57706763,68.32757416,42.74155821,77.38223499,76.90534529,-8.57777113,137.51415677,Moderate
126.36687748,9.93876986,-0.05409597,0.03084971,29.4083363,38.01455558,-42.36816891,67.42289189,42.58613025,76.81197924,76.29757619,-8.8746843,137.89967071,Moderate
126.41886341,9.93876986,-0.05393049,0.03071489,28.39896643,38.04530487,-42.0939999,66.4442713,42.36942045,76.14299818,75.5915561,-9.1472848,138.26824857,Moderate
126.47084934,9.93876986,-0.05377078,0.03058386,27.39790209,38.01472798,-41.76699877,65.41263007,42.10298605,75.39714156,74.80930109,-9.39667101,138.6216113,Moderate
126.52283526,9.93876986,-0.05361677,0.03045656,26.41101975,37.93300151,-41.39682786,64.34402126,41.79576979,74.5912145,73.96778042,-9.62375916,138.96134227,Moderate
126.57482119,9.93876986,-0.05346836,0.03033292,25.42961306,37.80850469,-40.98553841,63.23811776,41.4502545,73.72772182,73.06931338,-9.83119563,139.29382639,Moderate
126.62680712,9.93876986,-0.05332558,0.03021299,24.30252745,37.64849036,-40.47250117,61.95101781,41.01892286,72.69159765,71.99443177,-10.04341396,139.68126003,Moderate
126.67879305,9.93876986,-0.05319008,0.03009824,22.17302546,37.46245498,-39.49238506,59.63548044,40.22549119,70.81225562,70.04323141,-10.40775097,140.47774964,Moderate
126.73077897,9.93876986,-0.05307169,0.02999728,16.83973341,37.27613254,-37.10965306,54.11586595,38.49075152,66.538255,65.5486845,-11.43281855,142.6974872,Moderate
126.7827649,9.93876986,-0.05299725,0.02993353,13.00092506,37.14983417,-35.37799221,50.15075923,37.38174401,63.65798376,62.45712363,-12.3063644,144.42234724,Moderate
121.6361581,9.98398859,-0.01249849,0.01300616,-25.14414398,36.33555587,-32.45043529,11.19141188,44.6986479,63.70684499,50.29435384,-39.10294196,156.72467993,Moderate
121.68814403,9.98398859,-0.01264245,0.01306014,-32.3592668,36.56128913,-31.26602165,4.20202233,46.530365,65.87092097,48.63137616,-44.42935384,158.89117462,Moderate
121.74012995,9.98398859,-0.01286903,0.01314561,-42.0658131,36.91482922,-29.68241333,-5.15098387,49.40173202,69.95947806,46.82624008,-51.97722395,161.53504851,Moderate
121.79211588,9.98398859,-0.01312413,0.01324274,-45.3089102,37.30971183,-29.3219303,-7.99919837,50.65801785,71.86419925,46.65841867,-54.65761704,162.31616566,Moderate
121.84410181,9.98398859,-0.01338784,0.01334422,-46.51529769,37.71388885,-29.34639839,-8.80140884,51.33079061,72.85899071,46.93008619,-55.73149503,162.56517319,Moderate
121.89608774,9.98398859,-0.01365676,0.01344883,-47.41392817,38.1216164,-29.43414185,-9.29231177,51.91773351,73.71618299,47.27157762,-56.56388939,162.73150708,Moderate
121.94807366,9.98398859,-0.01393077,0.01355653,-48.31840361,38.53234457,-29.52732076,-9.78605905,52.51310109,74.5864267,47.62007157,-57.40613061,162.89302123,Moderate
122.00005959,9.98398859,-0.01421004,0.01366739,-49.25844469,38.9459918,-29.62050364,-10.31245289,53.12607543,75.48465488,47.96984898,-58.28230187,163.0566945,Moderate
122.05204552,9.98398859,-0.01449481,0.0137815,-50.23744003,39.36248159,-29.71304162,-10.87495844,53.75780251,76.41292445,48.32032329,-59.19528173,163.22307285,Moderate
122.10403145,9.98398859,-0.01478529,0.01389893,-51.25763909,39.78171658,-29.8044185,-11.47592252,54.40904734,77.37271653,48.67108608,-60.1470086,163.3924326,Moderate
122.15601737,9.98398859,-0.01508174,0.01401978,-52.32135358,40.20357455,-29.89401829,-12.11777903,55.08055838,78.36552881,49.02166886,-61.13944789,163.56507114,Moderate
122.2080033,9.98398859,-0.01538441,0.01414414,-53.43094102,40.6279041,-29.98111535,-12.80303693,55.77305679,79.39286244,49.37153833,-62.17457526,163.74130599,Moderate
122.25998923,9.98398859,-0.01569356,0.0142721,-54.58878398,41.05452003,-30.06486475,-13.53426395,56.48722416,80.45620633,49.72009218,-63.25435613,163.92147341,High
122.31197515,9.98398859,-0.01600949,0.01440376,-55.79726438,41.48319869,-30.14429308,-14.31406569,57.22368853,81.55701868,50.06665568,-64.38072137,164.1059262,High
122.36396108,9.98398859,-0.01633248,0.01453921,-57.05873251,41.91367312,-30.2182903,-15.14505939,57.98300905,82.69670543,50.41047935,-65.55553874,164.29503087,High
122.41594701,9.98398859,-0.01666285,0.01467857,-58.37547053,42.34562843,-30.28560311,-16.0298421,58.76565919,83.87659577,50.75073814,-66.78058024,164.48916389,High
122.46793294,9.98398859,-0.01700092,0.01482193,-59.74965014,42.77869723,-30.34483029,-16.97095291,59.57200877,85.09791465,51.08653231,-68.05748522,164.68870705,High
122.51991886,9.98398859,-0.01734702,0.0149694,-61.18328481,43.21245553,-30.39442098,-17.97082928,60.40230523,86.36175257,51.41689059,-69.38771987,164.89404189,High
122.57190479,9.98398859,-0.01770151,0.01512111,-62.67817697,43.64641928,-30.4326764,-19.03175769,61.25665462,87.66903313,51.74077577,-70.77253346,165.10554313,High
122.62389072,9.98398859,-0.01806473,0.01527715,-64.23586103,44.08004155,-30.45775587,-20.15581948,62.13500286,89.02047905,52.05709312,-72.2129126,165.32357117,High
122.67587665,9.98398859,-0.01843705,0.01543766,-65.85754373,44.5127108,-30.4676879,-21.34483293,63.03711825,90.41657758,52.36470178,-73.70953471,165.54846386,High
122.72786257,9.98398859,-0.01881885,0.01560275,-67.54404385,44.94375031,-30.46038682,-22.60029355,63.96257596,91.85754668,52.66242919,-75.26272274,165.78052742,High
122.7798485,9.98398859,-0.01921048,0.01577254,-69.29573368,45.3724189,-30.4336757,-23.92331478,64.91074581,93.34330365,52.94908841,-76.8724032,166.02002712,High
122.83183443,9.98398859,-0.01961233,0.01594717,-71.11248546,45.79791315,-30.38531544,-25.31457231,65.88078414,94.87343793,53.22349799,-78.5380703,166.26717777,High
122.88382035,9.98398859,-0.02002477,0.01612676,-72.99362626,46.21937098,-30.31304003,-26.77425528,66.87163131,96.44719032,53.48450367,-80.25875895,166.52213449,High
122.93580628,9.98398859,-0.02044816,0.01631144,-74.93790525,46.63587671,-30.21459742,-28.30202855,67.88201538,98.06344086,53.73100111,-82.03302965,166.78498433,High
122.98779221,9.98398859,-0.02088286,0.01650134,-76.94347691,47.04646717,-30.0877946,-29.89700974,68.91046323,99.72070738,53.96195836,-83.8589681,167.05573909,High
123.03977814,9.98398859,-0.02132921,0.0166966,-79.00790401,47.45013878,-29.93054555,-31.55776523,69.95531934,101.41715674,54.17643672,-85.73420196,167.33433006,High
123.09176406,9.98398859,-0.02178755,0.01689735,-81.12818304,47.84585485,-29.74091954,-33.28232819,71.01477246,103.15063014,54.37360836,-87.65593655,167.62060502,High
123.14374999,9.98398859,-0.02225819,0.01710372,-83.30079388,48.23255275,-29.51718728,-35.06824113,72.08688968,104.91868325,54.55276912,-89.62101024,167.91432812,High
123.19573592,9.98398859,-0.0227414,0.01731585,-85.52177414,48.60915012,-29.25786202,-36.91262402,73.16965697,106.71864086,54.71334496,-91.62596897,168.21518286,High
123.24772185,9.98398859,-0.02323747,0.01753387,-87.78681677,48.97454945,-28.96173241,-38.81226732,74.26102455,108.54766502,54.85489089,-93.66715821,168.52277844,High
123.29970777,9.98398859,-0.02374662,0.01775791,-90.09138776,49.32764025,-28.62788445,-40.76374751,75.35895508,110.4028341,54.97708133,-95.74082884,168.83665952,High
123.3516937,9.98398859,-0.02426908,0.0179881,-92.43085902,49.66729822,-28.25571007,-42.7635608,76.46147216,112.28122957,55.07969176,-97.84325255,169.15631915,High
123.40367963,9.98398859,-0.02480502,0.01822457,-94.80064989,49.99238085,-27.84490058,-44.80826904,77.5667063,114.18002601,55.16257178,-99.97084082,169.48121451,High
123.45566555,9.98398859,-0.02535461,0.01846744,-97.19636968,50.30171905,-27.39542437,-46.89465063,78.67293576,116.0965795,55.22561045,-102.12026108,169.8107849,High
123.50765148,9.98398859,-0.02591798,0.01871686,-99.61395299,50.59410481,-26.90748888,-49.01984818,79.77861941,118.02850921,55.26869532,-104.2885435,170.14447135,High
123.55963741,9.98398859,-0.02649526,0.01897293,-102.04977965,50.86827472,-26.38148823,-51.18150494,80.88241935,119.97376689,55.29166688,-106.47317181,170.48173688,High
123.61162334,9.98398859,-0.02708652,0.01923579,-104.50077192,51.12288986,-25.81793857,-53.37788206,81.98321156,121.93068975,55.29427053,-108.67215259,170.82208677,High
123.66360926,9.98398859,-0.02769186,0.01950555,-106.96446246,51.35651231,-25.21740412,-55.60795015,83.08008325,123.89803278,55.27610818,-110.88405833,171.16508796,High
123.71559519,9.98398859,-0.02831134,0.01978233,-109.43902871,51.56757886,-24.58041722,-57.87144985,84.1723163,125.87497772,55.23659138,-113.10804123,171.51038684,High
123.76758112,9.98398859,-0.02894501,0.02006625,-111.92329071,51.75437247,-23.90739604,-60.16891824,85.25935692,127.86111702,55.1748978,-115.34381603,171.85772494,High
123.81956705,9.98398859,-0.02959294,0.02035743,-114.41667149,51.91499192,-23.19856349,-62.50167957,86.34077201,129.85641223,55.08993223,-117.59161179,172.20695208,High
123.87155297,9.98398859,-0.03025516,0.02065598,-116.91912101,52.04732013,-22.45387041,-64.87180088,87.41619331,131.86112764,54.98029287,-119.85209375,172.55803671,High
123.9235389,9.98398859,-0.03093174,0.020962,-119.43100584,52.14899118,-21.67292601,-67.28201466,88.48525056,133.87574045,54.84424323,-122.12625789,172.9110735,High
123.97552483,9.98398859,-0.03162273,0.02127562,-121.95296835,52.21735615,-20.85493739,-69.7356122,89.54749521,135.90083002,54.67968911,-124.41530131,173.26628819,High
124.02751075,9.98398859,-0.03232819,0.02159693,-124.48575963,52.24944714,-19.99865956,-72.23631249,90.60231627,137.93694881,54.48416002,-126.72047251,173.62404016,High
124.07949668,9.98398859,-0.03304818,0.02192604,-127.03005104,52.24193885,-19.10235653,-74.78811219,91.6488495,139.98447804,54.2547934,-129.0429056,173.98482317,High
124.13148261,9.98398859,-0.03378277,0.02226303,-129.58622921,52.19110625,-18.16377314,-77.39512296,92.68588121,142.0434711,53.98831973,-131.38344269,174.34926493,High
124.18346854,9.98398859,-0.03453203,0.02260799,-132.15417897,52.09277654,-17.18011642,-80.06140243,93.71174715,144.11348718,53.68104593,-133.74244836,174.71812644,High
124.23545446,9.98398859,-0.03529602,0.02296101,-134.73305788,51.94227256,-16.14804441,-82.79078531,94.7242265,146.19341722,53.32883385,-136.11961916,175.09230205,High
124.28744039,9.98398859,-0.03607481,0.02332214,-137.32106448,51.73434398,-15.06365931,-85.5867205,95.72042989,148.2813028,52.92706964,-138.51379015,175.47282179,High
124.33942632,9.98398859,-0.03686844,0.02369144,-139.9152004,51.46308122,-13.92250077,-88.45211917,96.69667883,150.374147,52.47061924,-140.92273841,175.86085733,High
124.39141225,9.98398859,-0.03767694,0.02406895,-142.5110228,51.12180547,-12.71953378,-91.38921733,97.64837216,152.46771361,51.9537635,-143.34298083,176.25773388,High
124.44339817,9.98398859,-0.03850029,0.02445468,-145.10237926,50.70292567,-11.4491247,-94.39945359,98.56983218,154.55630706,51.37010539,-145.76955898,176.66495029,High
124.4953841,9.98398859,-0.03933846,0.02484862,-147.68110951,50.19775063,-10.10499702,-97.48335888,99.45411901,156.63251963,50.71243957,-148.19579845,177.08421071,High
124.54737003,9.98398859,-0.04019134,0.02525074,-150.23668835,49.59624021,-8.68015758,-100.64044814,100.2927962,158.68692397,49.97257213,-150.61302027,177.51747181,High
124.59935595,9.98398859,-0.04105877,0.02566096,-152.75576824,48.88667393,-7.16678236,-103.86909432,101.07562214,160.7076761,49.14107498,-153.0101693,177.9670111,High
124.65134188,9.98398859,-0.0419405,0.02607916,-155.22155653,48.05520804,-5.55605052,-107.16634848,101.79012944,162.67997426,48.20695519,-155.37330368,178.4355235,High
124.70332781,9.98398859,-0.04283617,0.02650516,-157.61292556,47.08528156,-3.83791528,-110.527644,102.42103589,164.58528862,47.1572139,-157.68485789,178.92625651,High
124.75531374,9.98398859,-0.04374528,0.02693873,-159.90309657,45.95681781,-2.00080404,-113.94627877,102.94940167,166.40022786,45.97626228,-159.92254105,179.4431981,High
124.80729966,9.98398859,-0.04466717,0.02737954,-162.05764399,44.64514951,-0.03124869,-117.41249448,103.35140147,168.0948283,44.64515424,-162.05764871,179.9913382,High
124.85928559,9.98398859,-0.04560095,0.02782712,-164.03141118,43.11957294,2.0865295,-120.91183824,103.59650651,169.62991669,43.14058739,-164.05242563,0.57703402,High
124.91127152,9.98398859,-0.04654544,0.02828088,-165.76366394,41.34141317,4.37100393,-124.42225077,103.64474862,170.95296452,41.43362324,-165.85587401,1.2085242,High
124.96325745,9.98398859,-0.04749905,0.02874,-167.17035169,39.26147379,6.84350052,-127.90887789,103.44253546,171.99144399,39.48809651,-167.3969744,1.89665831,High
125.01524337,9.98398859,-0.04845965,0.02920336,-168.13155809,36.81679364,9.52767118,-131.31476445,102.91614663,172.64197102,37.25876441,-168.57352886,2.65593959,High
125.0672293,9.98398859,-0.04942428,0.02966938,-168.47088532,33.92686651,12.44724392,-134.54401881,101.96149454,172.75224813,34.68948513,-169.23350394,3.50601931,High
125.11921523,9.98398859,-0.05038876,0.03013583,-167.92140805,30.49023537,15.61974282,-137.43117269,100.42794146,172.09069256,31.71235512,-169.14352781,4.47382135,High
125.17120115,9.98398859,-0.05134709,0.03059947,-166.07025016,26.38453619,19.04119724,-139.68571397,98.09321276,170.29564329,28.25035577,-167.93606975,5.59646485,High
125.22318708,9.98398859,-0.05229038,0.03105546,-162.27388532,21.47878926,22.6516828,-140.79509606,94.62748061,166.79433357,24.22993259,-165.02502864,6.92489925,High
125.27517301,9.98398859,-0.05320524,0.03149649,-155.55247819,15.68033616,26.26367641,-139.87214203,89.55417286,160.69227676,19.61810184,-159.49024388,8.52695551,High
125.32715894,9.98398859,-0.05407156,0.03191153,-144.54261676,9.06355807,29.43236262,-135.47905869,82.24948757,150.68923015,14.50995823,-149.98901692,10.48387791,High
125.37914486,9.98398859,-0.05486035,0.03228466,-127.75778252,2.13639128,31.28584911,-125.62139124,72.08972501,135.21916976,9.27902939,-134.90042062,12.86035821,High
125.43113079,9.98398859,-0.05553447,0.03259544,-104.51320719,-3.84779619,30.4974374,-108.36100338,58.85129507,113.12826079,4.67079338,-113.03179676,15.60619047,High
125.48311672,9.98398859,-0.0560571,0.03282361,-76.29002972,-7.07157001,25.82624405,-83.36159973,43.18325686,84.87735564,1.50245699,-84.86405672,18.36559486,High
125.53510265,9.98398859,-0.05640805,0.03295809,-47.03762283,-6.34194218,17.27824139,-53.37956501,26.69404861,53.38383129,0.0042661,-53.38383112,20.16802144,Moderate
125.58708857,9.98398859,-0.05659571,0.03300354,-21.26126378,-2.20778113,6.59219517,-23.46904491,11.58515591,23.32015672,-0.14936654,-23.31967837,17.34098714,Moderate
125.6390745,9.98398859,-0.0566515,0.03297729,-1.53338999,3.59108412,-3.94600841,2.05769413,4.70489544,6.81095696,5.7337425,-3.67604838,151.49831086,Low
125.69106043,9.98398859,-0.05661327,0.03290024,12.09519867,9.50163023,-12.91492122,21.5968289,12.97986285,23.87813201,23.7782773,-2.18144839,132.13308119,Moderate
125.74304635,9.98398859,-0.056513,0.03279002,20.93573042,14.74197368,-19.96761102,35.6777041,20.20633924,38.11878246,38.04519129,-2.36748719,130.59197341,Moderate
125.79503228,9.98398859,-0.05637354,0.03265923,26.46016831,19.1040336,-25.32150283,45.56420191,25.58723676,48.45061009,48.36933772,-2.80513581,130.86766021,Moderate
125.84701821,9.98398859,-0.05621002,0.0325162,29.80344738,22.63778705,-29.33484442,52.44123443,29.55283013,55.87290105,55.77344735,-3.33221292,131.51831538,Moderate
125.89900414,9.98398859,-0.05603227,0.03236632,31.72780437,25.47036237,-32.33284713,57.19816675,32.48387136,61.20636353,61.08295473,-3.88478799,132.23646185,Moderate
125.95099006,9.98398859,-0.05584671,0.03221313,32.72170562,27.73299923,-34.56874913,60.45470485,34.65862395,65.03711324,64.88597638,-4.43127153,132.93645049,Moderate
126.00297599,9.98398859,-0.05565758,0.03205891,33.09635241,29.53849186,-36.22999036,62.63484426,36.27363773,67.77252722,67.59105986,-4.9562156,133.59448756,Moderate
126.05496192,9.98398859,-0.05546774,0.03190521,33.05247796,30.97772632,-37.45351415,64.03020428,37.46787785,69.69660875,69.48297999,-5.45277571,134.20672245,Moderate
