site,longitude,latitude,epsilon_xx,epsilon_yy,epsilon_xy,dilatation,max_shear,second_inv,lambda1,lambda2,principal_az
,124.247033,7.199604,4.542331167671734,-0.02662403854239464,6.965549833723726,-23.805953973559447,139.43172591598145,240.55247560449413,95.930903769736,-149.60463718710585,88.01763381784275
,125.643405,7.12649,5.9246868040527785,-13.933398505382776,-23.283276827099066,75.65167176242164,111.1759219651073,189.24522335268787,113.34673816189448,-137.4388564189145,88.01763381784275
,125.78325,7.459377,3.9845886205290606,-14.495698103903862,5.186632537983732,31.11053347291511,102.23731310374632,180.514085913756,89.8250040167723,-137.34994830556255,88.01763381784275
,123.344293,8.586842,3.804437301300046,-23.180806182397294,47.75425852708751,-169.78386007937974,129.37750578644034,200.6452446970821,70.45865054405607,-143.18630447830517,88.01763381784275
,125.131662,6.064912,4.472752394101323,-26.976663000941944,-129.3668122070711,12.655084969862672,204.3701470828566,275.04014340718805,254.1345099305713,-179.05418738029584,88.01763381784275
,124.495597,6.061264,3.8799501059251993,-24.81476869062119,-40.28521464168822,58.696452802398014,195.15613992345058,284.79406130183935,365.40822009582354,-176.79924603704356,88.01763381784275
,125.058743,7.856279,3.2806381873584276,-21.561806981211127,49.25840036228686,-32.16525241250089,134.33774459724822,213.78736639265918,122.6690585898846,-157.36901919956495,88.01763381784275
,125.493698,9.791809,4.057030316271447,1.7854273923003317,-72.32162410744876,159.42349362846375,155.36862621052873,239.59279725504754,262.33714128079527,-166.8261833942443,88.01763381784275
,124.676244,6.693486,4.015362720044571,12.636402731216512,77.76193965684483,97.41463853035664,174.98611450736303,264.0927766657015,202.296372362099,-174.9936158858842,88.01763381784275
,124.75503,8.525923,4.252399173266755,-28.089854652368146,68.16303214150162,-44.60914993091978,136.97179384071438,212.36779132693292,96.89175154831692,-165.21896898501544,88.01763381784275
,122.065042,6.92865,4.123271132607613,-8.04396885173104,-14.58916833670625,60.14241092308292,88.50242244945916,167.81997680950366,110.8981782911207,-83.19114116793806,88.01763381784275
